MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,RemodAge,TotalBath,TotalPorchSF
160,126316.83027522935,21.0,1869,164754.81837837838,180183.74675819985,176938.0475285171,180921.07210896522,184495.49206349207,210051.76404494382,6,6,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,127.0,3,3,149805.714511041,3,3,165652.29590766,146889.24812030076,321,162,3,1,186810.63745318353,987,2,1,3,5,183429.14705882352,0,134091.16279069768,1987.0,142156.42314049587,1,3,9,173401.8366219416,175202.21953255427,106000,1470,38,38,1.5,0
20,191004.99478714162,70.0,8521,164754.81837837838,180183.74675819985,177934.5744680851,136793.13513513515,142475.4814814815,175985.4779614325,5,5,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,842,70,3,1,186810.63745318353,912,3,1,3,5,183429.14705882352,2,134091.16279069768,1974.0,142156.42314049587,1,3,5,173401.8366219416,175202.21953255427,125000,1824,43,43,1.0,0
120,191004.99478714162,43.0,3182,164754.81837837838,180183.74675819985,176938.0475285171,180921.82917644543,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,16.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,16,1357,5,1,186810.63745318353,1555,2,1,4,7,183429.14705882352,3,202892.65632183908,2005.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,192500,2928,4,3,2.0,163
20,191004.99478714162,73.0,8760,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,6,6,218876.93356643355,149422.17727272728,149803.17289719626,204691.87191011236,220.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1194,3,1,186810.63745318353,1194,3,1,3,6,183429.14705882352,0,202892.65632183908,1959.0,202068.86966824645,1,3,4,173401.8366219416,175202.21953255427,148000,2388,51,51,2.0,120
60,191004.99478714162,174.0,15138,206101.6652892562,180183.74675819985,176938.0475285171,335295.31707317074,184495.49206349207,210051.76404494382,8,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,506.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,689,773,5,1,186810.63745318353,2794,4,1,5,9,183429.14705882352,3,202892.65632183908,1995.0,240052.6903409091,3,3,7,173401.8366219416,175202.21953255427,403000,4256,14,13,3.5,348
160,126316.83027522935,21.0,1680,164754.81837837838,180183.74675819985,176938.0475285171,180921.07210896522,184495.49206349207,210051.76404494382,6,5,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,297.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,483,3,1,186810.63745318353,987,2,1,3,5,183429.14705882352,1,202892.65632183908,1972.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,94500,1470,34,34,1.5,0
20,191004.99478714162,75.0,10650,164754.81837837838,180183.74675819985,181623.4258555133,197965.77333333335,184495.49206349207,175985.4779614325,5,6,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,4,206643.42081447964,151852.7027027027,182,0,3,1,186810.63745318353,894,3,1,3,5,183429.14705882352,0,202892.65632183908,1976.0,142156.42314049587,1,3,2,173401.8366219416,175202.21953255427,128200,1788,34,34,2.0,365
60,191004.99478714162,65.0,7851,164754.81837837838,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,625,235,5,1,186810.63745318353,1960,4,1,4,8,183429.14705882352,3,254751.73863636365,2002.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,216500,2820,8,8,3.5,336
160,126316.83027522935,21.0,1680,164754.81837837838,180183.74675819985,176938.0475285171,180921.07210896522,184495.49206349207,210051.76404494382,6,3,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,604.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,358,125,3,1,186810.63745318353,987,2,1,3,5,183429.14705882352,0,134091.16279069768,1971.0,142156.42314049587,1,3,8,173401.8366219416,175202.21953255427,89500,1470,37,37,1.5,0
20,191004.99478714162,65.0,8773,164754.81837837838,180183.74675819985,177934.5744680851,197965.77333333335,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,98.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,24,1390,5,1,186810.63745318353,1414,3,1,4,6,183429.14705882352,0,202892.65632183908,2004.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,185500,2828,6,6,2.0,237
60,191004.99478714162,66.5,9453,206101.6652892562,180183.74675819985,223854.6170212766,186555.7966101695,180921.19589041095,210051.76404494382,7,7,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,149493.6554054054,402,594,5,1,186810.63745318353,1744,3,1,4,7,183429.14705882352,0,202892.65632183908,1993.0,202068.86966824645,2,3,2,173401.8366219416,175202.21953255427,194500,2740,17,7,2.5,678
20,191004.99478714162,93.0,12030,164754.81837837838,180183.74675819985,176938.0475285171,316270.6233766234,184495.49206349207,175985.4779614325,8,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,254.0,5,3,225230.44204018547,5,3,165652.29590766,170670.57674418605,0,1694,5,1,186810.63745318353,1694,3,1,4,7,183429.14705882352,0,202892.65632183908,2007.0,240052.6903409091,3,3,12,274945.41803278687,272291.752,318000,3388,0,0,2.0,396
50,191004.99478714162,52.0,8741,164754.81837837838,180183.74675819985,176938.0475285171,128219.7,184495.49206349207,143116.74025974027,6,4,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,149805.714511041,3,2,165652.29590766,151852.7027027027,94,641,3,1,122196.89361702128,1487,3,1,3,7,183429.14705882352,4,134091.16279069768,1949.0,142156.42314049587,1,3,4,173401.8366219416,175202.21953255427,113000,2222,65,60,1.5,140
20,214014.06153846154,75.0,9000,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,36.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,1078,488,5,1,186810.63745318353,1566,3,1,4,7,183429.14705882352,0,202892.65632183908,2008.0,202068.86966824645,2,3,4,173401.8366219416,175202.21953255427,262500,3132,2,2,3.0,312
30,126316.83027522935,40.0,3880,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,175985.4779614325,5,9,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,4,149805.714511041,3,3,165652.29590766,161573.06818181818,329,357,4,1,186810.63745318353,866,2,1,4,4,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,8,173401.8366219416,175202.21953255427,110500,1552,62,10,1.0,100
50,126316.83027522935,63.0,5000,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,143116.74025974027,5,4,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,540,4,0,122196.89361702128,1440,3,1,3,6,183429.14705882352,0,202892.65632183908,1940.0,142156.42314049587,1,2,4,173401.8366219416,175202.21953255427,79000,1980,106,56,1.0,77
160,191004.99478714162,75.0,10762,164754.81837837838,180183.74675819985,181623.4258555133,186555.7966101695,184495.49206349207,210051.76404494382,6,6,171483.95617879054,175942.37962962964,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,4,3,165652.29590766,170670.57674418605,0,626,3,1,186810.63745318353,1217,3,1,3,6,183429.14705882352,3,202892.65632183908,1980.0,202068.86966824645,1,3,4,173401.8366219416,175202.21953255427,120000,1843,29,29,1.5,28
60,191004.99478714162,66.5,8880,206101.6652892562,180183.74675819985,176938.0475285171,186555.7966101695,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,695,253,5,1,186810.63745318353,2110,3,1,4,8,183429.14705882352,2,202892.65632183908,1994.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,205000,3058,16,8,3.5,130
20,191004.99478714162,80.0,10400,164754.81837837838,180183.74675819985,176938.0475285171,189050.0684931507,184495.49206349207,175985.4779614325,7,5,171483.95617879054,149841.64563106795,148386.0659898477,204691.87191011236,102.0,3,3,149805.714511041,4,3,206643.42081447964,235413.72009569377,929,916,4,1,186810.63745318353,1872,3,1,3,6,183429.14705882352,3,202892.65632183908,1988.0,240052.6903409091,2,3,6,173401.8366219416,175202.21953255427,241500,3717,18,18,2.5,236
190,126316.83027522935,69.0,9142,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,210051.76404494382,6,8,171483.95617879054,144153.37294520548,147490.87294520548,156958.24311926606,0.0,3,2,180921.19589041095,2,3,165652.29590766,170670.57674418605,0,1020,4,0,180921.19589041095,1928,4,2,2,9,183429.14705882352,0,134091.16279069768,1910.0,142156.42314049587,1,1,4,173401.8366219416,175202.21953255427,137000,2948,96,56,2.0,172
20,191004.99478714162,75.0,11310,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,6,5,218876.93356643355,149841.64563106795,195817.99913930017,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1367,5,1,186810.63745318353,1375,2,1,3,5,183429.14705882352,3,202892.65632183908,1954.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,140000,2742,52,52,1.0,30
60,191004.99478714162,72.0,11317,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,101.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,840,5,1,186810.63745318353,1668,3,1,4,8,183429.14705882352,0,202892.65632183908,2003.0,202068.86966824645,2,3,9,173401.8366219416,175202.21953255427,180000,2508,4,4,2.5,212
50,191004.99478714162,80.0,159000,239833.36585365853,203661.11111111112,223854.6170212766,212565.42857134558,184495.49206349207,143116.74025974027,6,7,171483.95617879054,149841.64563106795,167661.5652173913,180921.19389112925,472.0,4,3,149805.714511041,4,3,257689.80597014926,146889.24812030076,697,747,4,1,186810.63745318353,2144,4,1,4,7,183429.14705882352,3,202892.65632183908,1958.0,240052.6903409091,2,3,6,173401.8366219416,175202.21953255427,277000,3588,49,1,2.5,98
30,191004.99478714162,55.0,5350,206101.6652892562,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,175985.4779614325,3,2,171483.95617879054,149841.64563106795,168112.38732394367,156958.24311926606,0.0,3,1,149805.714511041,3,3,165652.29590766,170670.57674418605,0,728,5,1,186810.63745318353,1306,3,1,2,6,180921.1951665826,0,103317.28395061729,0.0,103317.28395061729,0,0,5,173401.8366219416,175202.21953255427,76500,2034,70,44,1.0,263
120,126316.83027522935,44.0,4750,206101.6652892562,231533.94,176938.0475285171,210624.72549019608,184495.49206349207,175985.4779614325,8,5,218876.93356643355,213732.90097087377,214432.46031746033,265583.625,481.0,4,3,225230.44204018547,4,3,257689.80597014926,235413.72009569377,1573,0,5,1,186810.63745318353,1625,2,1,4,5,183429.14705882352,4,202892.65632183908,2006.0,240052.6903409091,2,3,12,173401.8366219416,165260.59794520546,235000,3198,1,0,3.5,276
60,191004.99478714162,65.0,8366,206101.6652892562,180183.74675819985,176938.0475285171,186555.7966101695,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,798,5,1,186810.63745318353,1640,3,1,4,6,183429.14705882352,0,202892.65632183908,2004.0,202068.86966824645,2,3,12,173401.8366219416,175202.21953255427,173000,2438,4,4,2.5,183
80,191004.99478714162,85.0,9350,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,166703.38461538462,6,7,218876.93356643355,163077.45045045044,167661.5652173913,204691.87191011236,108.0,3,3,149805.714511041,4,3,257689.80597014926,151852.7027027027,270,452,5,1,186810.63745318353,1302,3,1,4,7,146385.48387096773,0,202892.65632183908,1964.0,202068.86966824645,1,3,10,180921.19589041095,175202.21953255427,158000,2604,43,16,2.5,333
20,191004.99478714162,70.0,8400,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,6,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,4,149805.714511041,3,3,165652.29590766,146889.24812030076,922,392,3,1,186810.63745318353,1314,3,1,3,5,183429.14705882352,0,202892.65632183908,1957.0,202068.86966824645,1,3,6,173401.8366219416,175202.21953255427,145000,2628,53,53,2.0,250
60,191004.99478714162,66.0,8738,206101.6652892562,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,302.0,4,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,975,5,1,186810.63745318353,2291,4,1,4,8,183429.14705882352,3,254751.73863636365,1999.0,240052.6903409091,2,3,2,173401.8366219416,175202.21953255427,230000,3266,7,7,2.5,192
60,214014.06153846154,64.0,8791,206101.6652892562,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,146889.24812030076,503,361,5,1,186810.63745318353,1728,3,1,4,7,183429.14705882352,0,202892.65632183908,2003.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,207500,2592,5,5,2.5,272
20,191004.99478714162,68.0,8814,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,7,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,180.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,1334,270,5,1,186810.63745318353,1604,3,1,4,8,183429.14705882352,4,202892.65632183908,2006.0,202068.86966824645,2,3,3,173401.8366219416,146526.62376237623,220000,3208,3,3,3.5,233
60,191004.99478714162,80.0,12435,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,172.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,361,602,5,1,186810.63745318353,1792,3,1,4,7,183429.14705882352,3,202892.65632183908,2001.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,231500,2755,7,7,2.5,341
20,126316.83027522935,70.0,12702,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,175985.4779614325,5,5,171483.95617879054,194573.0,195817.99913930017,156958.24311926606,0.0,3,3,225230.44204018547,0,0,107938.34210526316,105652.8918918919,0,0,4,1,122196.89361702128,882,2,1,3,4,183429.14705882352,0,134091.16279069768,1956.0,142156.42314049587,1,3,12,173401.8366219416,175202.21953255427,97000,882,52,52,1.0,45
80,191004.99478714162,120.0,19296,164754.81837837838,180183.74675819985,181623.4258555133,145847.08,135091.66666666666,166703.38461538462,6,5,171483.95617879054,149841.64563106795,148386.0659898477,204691.87191011236,399.0,3,3,149805.714511041,3,3,257689.80597014926,146889.24812030076,672,0,3,1,186810.63745318353,1382,3,1,3,6,183429.14705882352,3,202892.65632183908,1991.0,142156.42314049587,2,3,5,173401.8366219416,175202.21953255427,176000,2744,47,47,2.0,252
60,191004.99478714162,69.0,9588,206101.6652892562,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,8,5,171483.95617879054,231690.65573770492,230093.83333333334,265583.625,270.0,4,3,225230.44204018547,5,3,165652.29590766,170670.57674418605,0,1482,5,1,186810.63745318353,2574,3,1,5,10,183429.14705882352,4,254751.73863636365,2007.0,240052.6903409091,3,3,11,274945.41803278687,272291.752,276000,4056,0,0,2.5,148
80,191004.99478714162,88.0,8471,206101.6652892562,180183.74675819985,181623.4258555133,136793.13513513515,184495.49206349207,166703.38461538462,6,7,171483.95617879054,163077.45045045044,168112.38732394367,204691.87191011236,46.0,3,3,149805.714511041,4,4,206643.42081447964,161573.06818181818,506,0,3,1,186810.63745318353,1212,3,1,3,6,183429.14705882352,3,202892.65632183908,1978.0,142156.42314049587,2,3,7,173401.8366219416,175202.21953255427,151000,1718,29,11,2.0,304
50,126316.83027522935,50.0,5500,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,143116.74025974027,5,7,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,151852.7027027027,234,0,3,1,186810.63745318353,1316,3,1,3,6,183429.14705882352,0,134091.16279069768,1974.0,142156.42314049587,2,3,4,173401.8366219416,175202.21953255427,130000,1852,81,9,2.0,0
30,126316.83027522935,30.0,5232,180921.19589041107,143104.07936507938,176938.0475285171,128225.30088495575,135091.66666666666,175985.4779614325,5,5,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,2,3,165652.29590766,170670.57674418605,0,680,4,0,180921.19589041095,764,2,1,3,4,183429.14705882352,0,134091.16279069768,1965.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,73000,1444,83,4,1.0,0
